dataset,run,step,susceptible,infected,recovered
REQUEST_FOR_DELETION,79,6,5186,1866,2818
REQUEST_FOR_DELETION,80,0,9868,2,0
REQUEST_FOR_DELETION,80,1,9868,1,1
REQUEST_FOR_DELETION,80,2,9867,2,1
REQUEST_FOR_DELETION,80,3,9725,143,2
REQUEST_FOR_DELETION,80,4,7969,1859,42
REQUEST_FOR_DELETION,80,5,6287,3005,578
REQUEST_FOR_DELETION,80,6,6000,2431,1439
REQUEST_FOR_DELETION,81,0,9868,2,0
REQUEST_FOR_DELETION,81,1,9868,1,1
REQUEST_FOR_DELETION,81,2,9868,0,2
REQUEST_FOR_DELETION,81,3,9868,0,2
REQUEST_FOR_DELETION,81,4,9868,0,2
REQUEST_FOR_DELETION,81,5,9868,0,2
REQUEST_FOR_DELETION,81,6,9868,0,2
REQUEST_FOR_DELETION,82,0,9868,2,0
REQUEST_FOR_DELETION,82,1,9867,2,1
REQUEST_FOR_DELETION,82,2,8334,1535,1
REQUEST_FOR_DELETION,82,3,7110,2318,442
REQUEST_FOR_DELETION,82,4,5657,3072,1141
REQUEST_FOR_DELETION,82,5,5210,2589,2071
REQUEST_FOR_DELETION,82,6,4893,2121,2856
REQUEST_FOR_DELETION,83,0,9868,2,0
REQUEST_FOR_DELETION,83,1,9867,3,0
REQUEST_FOR_DELETION,83,2,8704,1164,2
REQUEST_FOR_DELETION,83,3,7263,2255,352
REQUEST_FOR_DELETION,83,4,5584,3214,1072
REQUEST_FOR_DELETION,83,5,5130,2726,2014
REQUEST_FOR_DELETION,83,6,4824,2212,2834
REQUEST_FOR_DELETION,84,0,9868,2,0
REQUEST_FOR_DELETION,84,1,9867,2,1
REQUEST_FOR_DELETION,84,2,8301,1567,2
REQUEST_FOR_DELETION,84,3,7133,2256,481
REQUEST_FOR_DELETION,84,4,5937,2763,1170
REQUEST_FOR_DELETION,84,5,5299,2605,1966
REQUEST_FOR_DELETION,84,6,4892,2211,2767
REQUEST_FOR_DELETION,85,0,9868,2,0
REQUEST_FOR_DELETION,85,1,9868,2,0
REQUEST_FOR_DELETION,85,2,9867,3,0
REQUEST_FOR_DELETION,85,3,8316,1554,0
REQUEST_FOR_DELETION,85,4,6386,2997,487
REQUEST_FOR_DELETION,85,5,5508,2960,1402
REQUEST_FOR_DELETION,85,6,5007,2554,2309
REQUEST_FOR_DELETION,86,0,9868,2,0
REQUEST_FOR_DELETION,86,1,9866,3,1
REQUEST_FOR_DELETION,86,2,8242,1627,1
REQUEST_FOR_DELETION,86,3,6290,3108,472
REQUEST_FOR_DELETION,86,4,5489,2956,1425
REQUEST_FOR_DELETION,86,5,5300,2263,2307
REQUEST_FOR_DELETION,86,6,5197,1657,3016
REQUEST_FOR_DELETION,87,0,9868,2,0
REQUEST_FOR_DELETION,87,1,9868,1,1
REQUEST_FOR_DELETION,87,2,9868,0,2
REQUEST_FOR_DELETION,87,3,9868,0,2
REQUEST_FOR_DELETION,87,4,9868,0,2
REQUEST_FOR_DELETION,87,5,9868,0,2
REQUEST_FOR_DELETION,87,6,9868,0,2
REQUEST_FOR_DELETION,88,0,9868,2,0
REQUEST_FOR_DELETION,88,1,9867,1,2
REQUEST_FOR_DELETION,88,2,8309,1559,2
REQUEST_FOR_DELETION,88,3,7077,2287,506
REQUEST_FOR_DELETION,88,4,5677,2969,1224
REQUEST_FOR_DELETION,88,5,4831,2890,2149
REQUEST_FOR_DELETION,88,6,4407,2439,3024
REQUEST_FOR_DELETION,89,0,9868,2,0
REQUEST_FOR_DELETION,89,1,9868,2,0
REQUEST_FOR_DELETION,89,2,9868,2,0
REQUEST_FOR_DELETION,89,3,9868,2,0
REQUEST_FOR_DELETION,89,4,9868,1,1
REQUEST_FOR_DELETION,89,5,9868,1,1
REQUEST_FOR_DELETION,89,6,9867,1,2
REQUEST_FOR_DELETION,90,0,9868,2,0
REQUEST_FOR_DELETION,90,1,9867,3,0
REQUEST_FOR_DELETION,90,2,8309,1559,2
REQUEST_FOR_DELETION,90,3,7592,1796,482
REQUEST_FOR_DELETION,90,4,6407,2435,1028
REQUEST_FOR_DELETION,90,5,6059,2057,1754
REQUEST_FOR_DELETION,90,6,5925,1615,2330
REQUEST_FOR_DELETION,91,0,9868,2,0
REQUEST_FOR_DELETION,91,1,9867,2,1
REQUEST_FOR_DELETION,91,2,8345,1523,2
REQUEST_FOR_DELETION,91,3,7573,1872,425
REQUEST_FOR_DELETION,91,4,6272,2619,979
REQUEST_FOR_DELETION,91,5,5613,2495,1762
REQUEST_FOR_DELETION,91,6,5149,2177,2544
REQUEST_FOR_DELETION,92,0,9868,2,0
REQUEST_FOR_DELETION,92,1,9867,2,1
REQUEST_FOR_DELETION,92,2,8303,1565,2
REQUEST_FOR_DELETION,92,3,6458,2919,493
REQUEST_FOR_DELETION,92,4,5695,2803,1372
REQUEST_FOR_DELETION,92,5,5473,2161,2236
REQUEST_FOR_DELETION,92,6,5328,1670,2872
REQUEST_FOR_DELETION,93,0,9868,2,0
REQUEST_FOR_DELETION,93,1,9866,4,0
REQUEST_FOR_DELETION,93,2,8208,1661,1
REQUEST_FOR_DELETION,93,3,6314,3027,529
REQUEST_FOR_DELETION,93,4,5227,3259,1384
REQUEST_FOR_DELETION,93,5,4691,2811,2368
REQUEST_FOR_DELETION,93,6,4590,2046,3234
REQUEST_FOR_DELETION,94,0,9868,2,0
REQUEST_FOR_DELETION,94,1,9868,2,0
REQUEST_FOR_DELETION,94,2,9868,1,1
REQUEST_FOR_DELETION,94,3,9868,1,1
REQUEST_FOR_DELETION,94,4,9868,0,2
REQUEST_FOR_DELETION,94,5,9868,0,2
REQUEST_FOR_DELETION,94,6,9868,0,2
REQUEST_FOR_DELETION,95,0,9868,2,0
REQUEST_FOR_DELETION,95,1,9868,0,2
REQUEST_FOR_DELETION,95,2,9868,0,2
REQUEST_FOR_DELETION,95,3,9868,0,2
REQUEST_FOR_DELETION,95,4,9868,0,2
REQUEST_FOR_DELETION,95,5,9868,0,2
REQUEST_FOR_DELETION,95,6,9868,0,2
REQUEST_FOR_DELETION,96,0,9868,2,0
REQUEST_FOR_DELETION,96,1,9868,1,1
REQUEST_FOR_DELETION,96,2,9868,1,1
REQUEST_FOR_DELETION,96,3,9868,0,2
REQUEST_FOR_DELETION,96,4,9868,0,2
REQUEST_FOR_DELETION,96,5,9868,0,2
REQUEST_FOR_DELETION,96,6,9868,0,2
REQUEST_FOR_DELETION,97,0,9868,2,0
REQUEST_FOR_DELETION,97,1,9868,2,0
REQUEST_FOR_DELETION,97,2,9867,2,1
REQUEST_FOR_DELETION,97,3,8313,1556,1
REQUEST_FOR_DELETION,97,4,7128,2285,457
REQUEST_FOR_DELETION,97,5,5706,3006,1158
REQUEST_FOR_DELETION,97,6,4805,3017,2048
REQUEST_FOR_DELETION,98,0,9868,2,0
REQUEST_FOR_DELETION,98,1,9867,3,0
REQUEST_FOR_DELETION,98,2,8314,1555,1
REQUEST_FOR_DELETION,98,3,7557,1871,442
REQUEST_FOR_DELETION,98,4,6347,2502,1021
REQUEST_FOR_DELETION,98,5,6036,2060,1774
REQUEST_FOR_DELETION,98,6,5877,1636,2357
REQUEST_FOR_DELETION,99,0,9868,2,0
REQUEST_FOR_DELETION,99,1,9867,2,1
REQUEST_FOR_DELETION,99,2,8278,1591,1
REQUEST_FOR_DELETION,99,3,7131,2262,477
REQUEST_FOR_DELETION,99,4,5614,3085,1171
REQUEST_FOR_DELETION,99,5,5100,2698,2072
REQUEST_FOR_DELETION,99,6,4780,2199,2891
REQUEST_FOR_DELETION,100,0,9868,2,0
REQUEST_FOR_DELETION,100,1,9867,3,0
REQUEST_FOR_DELETION,100,2,8280,1588,2
REQUEST_FOR_DELETION,100,3,7534,1886,450
REQUEST_FOR_DELETION,100,4,6334,2523,1013
REQUEST_FOR_DELETION,100,5,6082,1985,1803
REQUEST_FOR_DELETION,100,6,5924,1550,2396
REQUEST_FOR_DELETION,101,0,9868,2,0
REQUEST_FOR_DELETION,101,1,9867,2,1
REQUEST_FOR_DELETION,101,2,8314,1554,2
REQUEST_FOR_DELETION,101,3,7592,1814,464
REQUEST_FOR_DELETION,101,4,6326,2504,1040
REQUEST_FOR_DELETION,101,5,5680,2368,1822
REQUEST_FOR_DELETION,101,6,5248,2095,2527
REQUEST_FOR_DELETION,102,0,9868,2,0
REQUEST_FOR_DELETION,102,1,9868,2,0
REQUEST_FOR_DELETION,102,2,9867,3,0
REQUEST_FOR_DELETION,102,3,9800,69,1
REQUEST_FOR_DELETION,102,4,7066,2783,21
REQUEST_FOR_DELETION,102,5,5639,3378,853
REQUEST_FOR_DELETION,102,6,4794,3255,1821
REQUEST_FOR_DELETION,103,0,9868,2,0
REQUEST_FOR_DELETION,103,1,9868,1,1
REQUEST_FOR_DELETION,103,2,9867,1,2
REQUEST_FOR_DELETION,103,3,8320,1548,2
REQUEST_FOR_DELETION,103,4,7069,2332,469
REQUEST_FOR_DELETION,103,5,5651,3033,1186
REQUEST_FOR_DELETION,103,6,5041,2724,2105
REQUEST_FOR_DELETION,104,0,9868,2,0
REQUEST_FOR_DELETION,104,1,9867,2,1
REQUEST_FOR_DELETION,104,2,9813,56,1
REQUEST_FOR_DELETION,104,3,8196,1659,15
REQUEST_FOR_DELETION,104,4,6410,2909,551
REQUEST_FOR_DELETION,104,5,5721,2706,1443
REQUEST_FOR_DELETION,104,6,5277,2336,2257
REQUEST_FOR_DELETION,105,0,9868,2,0
REQUEST_FOR_DELETION,105,1,9868,2,0
REQUEST_FOR_DELETION,105,2,9867,3,0
REQUEST_FOR_DELETION,105,3,8327,1541,2
REQUEST_FOR_DELETION,105,4,7520,1860,490
REQUEST_FOR_DELETION,105,5,6299,2513,1058
REQUEST_FOR_DELETION,105,6,5623,2439,1808
REQUEST_FOR_DELETION,106,0,9868,2,0
REQUEST_FOR_DELETION,106,1,9868,1,1
REQUEST_FOR_DELETION,106,2,9867,2,1
REQUEST_FOR_DELETION,106,3,8290,1578,2
REQUEST_FOR_DELETION,106,4,7518,1875,477
REQUEST_FOR_DELETION,106,5,6288,2569,1013
REQUEST_FOR_DELETION,106,6,5599,2474,1797
REQUEST_FOR_DELETION,107,0,9868,2,0
REQUEST_FOR_DELETION,107,1,9867,2,1
REQUEST_FOR_DELETION,107,2,8321,1547,2
REQUEST_FOR_DELETION,107,3,7104,2308,458
REQUEST_FOR_DELETION,107,4,5604,3150,1116
REQUEST_FOR_DELETION,107,5,4823,2989,2058
REQUEST_FOR_DELETION,107,6,4510,2398,2962
REQUEST_FOR_DELETION,108,0,9868,2,0
REQUEST_FOR_DELETION,108,1,9866,2,2
REQUEST_FOR_DELETION,108,2,8218,1649,3
REQUEST_FOR_DELETION,108,3,6325,3052,493
REQUEST_FOR_DELETION,108,4,5482,2984,1404
REQUEST_FOR_DELETION,108,5,5278,2289,2303
REQUEST_FOR_DELETION,108,6,5178,1680,3012
REQUEST_FOR_DELETION,109,0,9868,2,0
REQUEST_FOR_DELETION,109,1,9868,1,1
REQUEST_FOR_DELETION,109,2,9866,3,1
REQUEST_FOR_DELETION,109,3,8722,1147,1
REQUEST_FOR_DELETION,109,4,7311,2225,334
REQUEST_FOR_DELETION,109,5,5524,3358,988
REQUEST_FOR_DELETION,109,6,5279,2640,1951
REQUEST_FOR_DELETION,110,0,9868,2,0
REQUEST_FOR_DELETION,110,1,9868,2,0
REQUEST_FOR_DELETION,110,2,9866,4,0
REQUEST_FOR_DELETION,110,3,7423,2446,1
REQUEST_FOR_DELETION,110,4,5840,3311,719
REQUEST_FOR_DELETION,110,5,4958,3236,1676
REQUEST_FOR_DELETION,110,6,4579,2585,2706
REQUEST_FOR_DELETION,111,0,9868,2,0
REQUEST_FOR_DELETION,111,1,9868,0,2
REQUEST_FOR_DELETION,111,2,9868,0,2
REQUEST_FOR_DELETION,111,3,9868,0,2
REQUEST_FOR_DELETION,111,4,9868,0,2
REQUEST_FOR_DELETION,111,5,9868,0,2
REQUEST_FOR_DELETION,111,6,9868,0,2
REQUEST_FOR_DELETION,112,0,9868,2,0
REQUEST_FOR_DELETION,112,1,9868,1,1
REQUEST_FOR_DELETION,112,2,9867,2,1
REQUEST_FOR_DELETION,112,3,8339,1529,2
REQUEST_FOR_DELETION,112,4,7182,2246,442
REQUEST_FOR_DELETION,112,5,5692,3078,1100
REQUEST_FOR_DELETION,112,6,4802,3051,2017
REQUEST_FOR_DELETION,113,0,9868,2,0
REQUEST_FOR_DELETION,113,1,9866,3,1
REQUEST_FOR_DELETION,113,2,8257,1611,2
REQUEST_FOR_DELETION,113,3,6220,3124,526
REQUEST_FOR_DELETION,113,4,5795,2605,1470
REQUEST_FOR_DELETION,113,5,5559,2061,2250
REQUEST_FOR_DELETION,113,6,5430,1545,2895
REQUEST_FOR_DELETION,114,0,9868,2,0
REQUEST_FOR_DELETION,114,1,9868,2,0
REQUEST_FOR_DELETION,114,2,9865,4,1
REQUEST_FOR_DELETION,114,3,8204,1663,3
REQUEST_FOR_DELETION,114,4,6336,3035,499
REQUEST_FOR_DELETION,114,5,5657,2777,1436
REQUEST_FOR_DELETION,114,6,5242,2344,2284
REQUEST_FOR_DELETION,115,0,9868,2,0
REQUEST_FOR_DELETION,115,1,9868,2,0
REQUEST_FOR_DELETION,115,2,9868,1,1
REQUEST_FOR_DELETION,115,3,9867,2,1
REQUEST_FOR_DELETION,115,4,8274,1594,2
REQUEST_FOR_DELETION,115,5,7123,2250,497
REQUEST_FOR_DELETION,115,6,5667,3083,1120
REQUEST_FOR_DELETION,116,0,9868,2,0
REQUEST_FOR_DELETION,116,1,9868,0,2
REQUEST_FOR_DELETION,116,2,9868,0,2
REQUEST_FOR_DELETION,116,3,9868,0,2
REQUEST_FOR_DELETION,116,4,9868,0,2
REQUEST_FOR_DELETION,116,5,9868,0,2
REQUEST_FOR_DELETION,116,6,9868,0,2
REQUEST_FOR_DELETION,117,0,9868,2,0
REQUEST_FOR_DELETION,117,1,9867,3,0
REQUEST_FOR_DELETION,117,2,9800,68,2
REQUEST_FOR_DELETION,117,3,8307,1540,23
REQUEST_FOR_DELETION,117,4,6113,3264,493
REQUEST_FOR_DELETION,117,5,5101,3271,1498
REQUEST_FOR_DELETION,117,6,4697,2651,2522
REQUEST_FOR_DELETION,118,0,9868,2,0
REQUEST_FOR_DELETION,118,1,9867,3,0
REQUEST_FOR_DELETION,118,2,8290,1579,1
REQUEST_FOR_DELETION,118,3,7033,2355,482
REQUEST_FOR_DELETION,118,4,5593,3100,1177
REQUEST_FOR_DELETION,118,5,4770,3038,2062
REQUEST_FOR_DELETION,118,6,4474,2454,2942
REQUEST_FOR_DELETION,119,0,9868,2,0
REQUEST_FOR_DELETION,119,1,9867,2,1
REQUEST_FOR_DELETION,119,2,8334,1534,2
REQUEST_FOR_DELETION,119,3,7113,2285,472
REQUEST_FOR_DELETION,119,4,5694,3050,1126
REQUEST_FOR_DELETION,119,5,4899,2931,2040
REQUEST_FOR_DELETION,119,6,4272,2724,2874
REQUEST_FOR_DELETION,120,0,9868,2,0
REQUEST_FOR_DELETION,120,1,9867,2,1
REQUEST_FOR_DELETION,120,2,9808,61,1
REQUEST_FOR_DELETION,120,3,8232,1620,18
REQUEST_FOR_DELETION,120,4,6041,3325,504
REQUEST_FOR_DELETION,120,5,5038,3373,1459
REQUEST_FOR_DELETION,120,6,4632,2751,2487
REQUEST_FOR_DELETION,121,0,9868,2,0
REQUEST_FOR_DELETION,121,1,9868,2,0
REQUEST_FOR_DELETION,121,2,9867,2,1
REQUEST_FOR_DELETION,121,3,8730,1138,2
REQUEST_FOR_DELETION,121,4,6335,3195,340
REQUEST_FOR_DELETION,121,5,5589,3015,1266
REQUEST_FOR_DELETION,121,6,5103,2575,2192
REQUEST_FOR_DELETION,122,0,9868,2,0
REQUEST_FOR_DELETION,122,1,9867,3,0
REQUEST_FOR_DELETION,122,2,8296,1573,1
REQUEST_FOR_DELETION,122,3,7094,2297,479
REQUEST_FOR_DELETION,122,4,5992,2676,1202
REQUEST_FOR_DELETION,122,5,5406,2524,1940
REQUEST_FOR_DELETION,122,6,4946,2224,2700
REQUEST_FOR_DELETION,123,0,9868,2,0
REQUEST_FOR_DELETION,123,1,9868,2,0
REQUEST_FOR_DELETION,123,2,9868,2,0
REQUEST_FOR_DELETION,123,3,9868,0,2
REQUEST_FOR_DELETION,123,4,9868,0,2
REQUEST_FOR_DELETION,123,5,9868,0,2
REQUEST_FOR_DELETION,123,6,9868,0,2
REQUEST_FOR_DELETION,124,0,9868,2,0
REQUEST_FOR_DELETION,124,1,9866,3,1
REQUEST_FOR_DELETION,124,2,7381,2488,1
REQUEST_FOR_DELETION,124,3,5836,3264,770
REQUEST_FOR_DELETION,124,4,4884,3216,1770
REQUEST_FOR_DELETION,124,5,4480,2682,2708
REQUEST_FOR_DELETION,124,6,4180,2214,3476
REQUEST_FOR_DELETION,125,0,9868,2,0
REQUEST_FOR_DELETION,125,1,9868,1,1
REQUEST_FOR_DELETION,125,2,9867,2,1
REQUEST_FOR_DELETION,125,3,8321,1547,2
REQUEST_FOR_DELETION,125,4,7114,2284,472
REQUEST_FOR_DELETION,125,5,5698,3036,1136
REQUEST_FOR_DELETION,125,6,5119,2695,2056
REQUEST_FOR_DELETION,126,0,9868,2,0
REQUEST_FOR_DELETION,126,1,9867,1,2
REQUEST_FOR_DELETION,126,2,8306,1561,3
REQUEST_FOR_DELETION,126,3,7586,1844,440
REQUEST_FOR_DELETION,126,4,6294,2591,985
REQUEST_FOR_DELETION,126,5,5641,2468,1761
REQUEST_FOR_DELETION,126,6,5431,1918,2521
REQUEST_FOR_DELETION,127,0,9868,2,0
REQUEST_FOR_DELETION,127,1,9868,1,1
REQUEST_FOR_DELETION,127,2,9868,0,2
REQUEST_FOR_DELETION,127,3,9868,0,2
REQUEST_FOR_DELETION,127,4,9868,0,2
REQUEST_FOR_DELETION,127,5,9868,0,2
REQUEST_FOR_DELETION,127,6,9868,0,2
REQUEST_FOR_DELETION,128,0,9868,2,0
REQUEST_FOR_DELETION,128,1,9867,2,1
REQUEST_FOR_DELETION,128,2,8324,1545,1
REQUEST_FOR_DELETION,128,3,7157,2247,466
REQUEST_FOR_DELETION,128,4,5983,2783,1104
REQUEST_FOR_DELETION,128,5,5329,2585,1956
REQUEST_FOR_DELETION,128,6,4875,2275,2720
REQUEST_FOR_DELETION,129,0,9868,2,0
REQUEST_FOR_DELETION,129,1,9868,2,0
REQUEST_FOR_DELETION,129,2,9868,2,0
REQUEST_FOR_DELETION,129,3,9868,2,0
REQUEST_FOR_DELETION,129,4,9867,2,1
REQUEST_FOR_DELETION,129,5,9736,131,3
REQUEST_FOR_DELETION,129,6,8170,1654,46
REQUEST_FOR_DELETION,130,0,9868,2,0
REQUEST_FOR_DELETION,130,1,9868,1,1
REQUEST_FOR_DELETION,130,2,9867,1,2
REQUEST_FOR_DELETION,130,3,9791,77,2
REQUEST_FOR_DELETION,130,4,6980,2863,27
REQUEST_FOR_DELETION,130,5,5990,2979,901
REQUEST_FOR_DELETION,130,6,5655,2410,1805
REQUEST_FOR_DELETION,131,0,9868,2,0
REQUEST_FOR_DELETION,131,1,9867,2,1
REQUEST_FOR_DELETION,131,2,8302,1566,2
REQUEST_FOR_DELETION,131,3,7518,1869,483
REQUEST_FOR_DELETION,131,4,6328,2521,1021
REQUEST_FOR_DELETION,131,5,5694,2362,1814
REQUEST_FOR_DELETION,131,6,5549,1785,2536
REQUEST_FOR_DELETION,132,0,9868,2,0
REQUEST_FOR_DELETION,132,1,9867,1,2
REQUEST_FOR_DELETION,132,2,9723,144,3
REQUEST_FOR_DELETION,132,3,6932,2892,46
REQUEST_FOR_DELETION,132,4,5594,3344,932
REQUEST_FOR_DELETION,132,5,5035,2892,1943
REQUEST_FOR_DELETION,132,6,4636,2414,2820
REQUEST_FOR_DELETION,133,0,9868,2,0
REQUEST_FOR_DELETION,133,1,9868,2,0
REQUEST_FOR_DELETION,133,2,9866,3,1
REQUEST_FOR_DELETION,133,3,8198,1671,1
REQUEST_FOR_DELETION,133,4,6305,3030,535
REQUEST_FOR_DELETION,133,5,5615,2785,1470
REQUEST_FOR_DELETION,133,6,5165,2408,2297
REQUEST_FOR_DELETION,134,0,9868,2,0
REQUEST_FOR_DELETION,134,1,9868,1,1
REQUEST_FOR_DELETION,134,2,9868,1,1
REQUEST_FOR_DELETION,134,3,9868,1,1
REQUEST_FOR_DELETION,134,4,9867,2,1
REQUEST_FOR_DELETION,134,5,9720,149,1
REQUEST_FOR_DELETION,134,6,8054,1778,38
REQUEST_FOR_DELETION,135,0,9868,2,0
REQUEST_FOR_DELETION,135,1,9866,3,1
REQUEST_FOR_DELETION,135,2,8270,1599,1
REQUEST_FOR_DELETION,135,3,6407,2968,495
REQUEST_FOR_DELETION,135,4,5553,2915,1402
REQUEST_FOR_DELETION,135,5,5002,2579,2289
REQUEST_FOR_DELETION,135,6,4859,1980,3031
REQUEST_FOR_DELETION,136,0,9868,2,0
REQUEST_FOR_DELETION,136,1,9867,3,0
REQUEST_FOR_DELETION,136,2,9724,146,0
REQUEST_FOR_DELETION,136,3,6885,2950,35
REQUEST_FOR_DELETION,136,4,6284,2605,981
REQUEST_FOR_DELETION,136,5,5974,2136,1760
REQUEST_FOR_DELETION,136,6,5801,1666,2403
REQUEST_FOR_DELETION,137,0,9868,2,0
REQUEST_FOR_DELETION,137,1,9867,3,0
REQUEST_FOR_DELETION,137,2,8322,1547,1
REQUEST_FOR_DELETION,137,3,7595,1841,434
REQUEST_FOR_DELETION,137,4,6374,2505,991
REQUEST_FOR_DELETION,137,5,6059,2069,1742
REQUEST_FOR_DELETION,137,6,5859,1667,2344
REQUEST_FOR_DELETION,138,0,9868,2,0
REQUEST_FOR_DELETION,138,1,9867,3,0
REQUEST_FOR_DELETION,138,2,8301,1568,1
REQUEST_FOR_DELETION,138,3,7096,2310,464
REQUEST_FOR_DELETION,138,4,5675,3024,1171
REQUEST_FOR_DELETION,138,5,5419,2365,2086
REQUEST_FOR_DELETION,138,6,5271,1804,2795
REQUEST_FOR_DELETION,139,0,9868,2,0
REQUEST_FOR_DELETION,139,1,9867,3,0
REQUEST_FOR_DELETION,139,2,9809,59,2
REQUEST_FOR_DELETION,139,3,6963,2891,16
REQUEST_FOR_DELETION,139,4,5563,3418,889
REQUEST_FOR_DELETION,139,5,4707,3218,1945
REQUEST_FOR_DELETION,139,6,4117,2784,2969
REQUEST_FOR_DELETION,140,0,9868,2,0
REQUEST_FOR_DELETION,140,1,9867,3,0
REQUEST_FOR_DELETION,140,2,8305,1564,1
REQUEST_FOR_DELETION,140,3,7519,1891,460
REQUEST_FOR_DELETION,140,4,6279,2562,1029
REQUEST_FOR_DELETION,140,5,5618,2420,1832
REQUEST_FOR_DELETION,140,6,5497,1822,2551
REQUEST_FOR_DELETION,141,0,9868,2,0
REQUEST_FOR_DELETION,141,1,9868,1,1
REQUEST_FOR_DELETION,141,2,9867,2,1
REQUEST_FOR_DELETION,141,3,9809,59,2
REQUEST_FOR_DELETION,141,4,7070,2780,20
REQUEST_FOR_DELETION,141,5,5986,3052,832
REQUEST_FOR_DELETION,141,6,5336,2788,1746
REQUEST_FOR_DELETION,142,0,9868,2,0
REQUEST_FOR_DELETION,142,1,9867,3,0
REQUEST_FOR_DELETION,142,2,8328,1540,2
REQUEST_FOR_DELETION,142,3,6431,2958,481
REQUEST_FOR_DELETION,142,4,5525,2989,1356
REQUEST_FOR_DELETION,142,5,5274,2379,2217
REQUEST_FOR_DELETION,142,6,5146,1792,2932
REQUEST_FOR_DELETION,143,0,9868,2,0
REQUEST_FOR_DELETION,143,1,9868,1,1
REQUEST_FOR_DELETION,143,2,9868,1,1
REQUEST_FOR_DELETION,143,3,9868,0,2
REQUEST_FOR_DELETION,143,4,9868,0,2
REQUEST_FOR_DELETION,143,5,9868,0,2
REQUEST_FOR_DELETION,143,6,9868,0,2
REQUEST_FOR_DELETION,144,0,9868,2,0
REQUEST_FOR_DELETION,144,1,9867,2,1
REQUEST_FOR_DELETION,144,2,8328,1540,2
REQUEST_FOR_DELETION,144,3,7595,1797,478
REQUEST_FOR_DELETION,144,4,6365,2500,1005
REQUEST_FOR_DELETION,144,5,5660,2430,1780
REQUEST_FOR_DELETION,144,6,5165,2206,2499
REQUEST_FOR_DELETION,145,0,9868,2,0
REQUEST_FOR_DELETION,145,1,9866,3,1
REQUEST_FOR_DELETION,145,2,8197,1671,2
REQUEST_FOR_DELETION,145,3,6235,3118,517
REQUEST_FOR_DELETION,145,4,5435,2922,1513
REQUEST_FOR_DELETION,145,5,4944,2517,2409
REQUEST_FOR_DELETION,145,6,4839,1845,3186
REQUEST_FOR_DELETION,146,0,9868,2,0
REQUEST_FOR_DELETION,146,1,9866,4,0
REQUEST_FOR_DELETION,146,2,8279,1591,0
REQUEST_FOR_DELETION,146,3,6266,3126,478
REQUEST_FOR_DELETION,146,4,5516,2901,1453
REQUEST_FOR_DELETION,146,5,5265,2274,2331
REQUEST_FOR_DELETION,146,6,5099,1766,3005
REQUEST_FOR_DELETION,147,0,9868,2,0
REQUEST_FOR_DELETION,147,1,9868,2,0
REQUEST_FOR_DELETION,147,2,9866,4,0
REQUEST_FOR_DELETION,147,3,7391,2476,3
REQUEST_FOR_DELETION,147,4,6622,2476,772
REQUEST_FOR_DELETION,147,5,6215,2117,1538
REQUEST_FOR_DELETION,147,6,6002,1707,2161
REQUEST_FOR_DELETION,148,0,9868,2,0
REQUEST_FOR_DELETION,148,1,9867,3,0
REQUEST_FOR_DELETION,148,2,8713,1157,0
REQUEST_FOR_DELETION,148,3,7267,2271,332
REQUEST_FOR_DELETION,148,4,5490,3362,1018
REQUEST_FOR_DELETION,148,5,4635,3179,2056
REQUEST_FOR_DELETION,148,6,4297,2592,2981
REQUEST_FOR_DELETION,149,0,9868,2,0
REQUEST_FOR_DELETION,149,1,9868,0,2
REQUEST_FOR_DELETION,149,2,9868,0,2
REQUEST_FOR_DELETION,149,3,9868,0,2
REQUEST_FOR_DELETION,149,4,9868,0,2
REQUEST_FOR_DELETION,149,5,9868,0,2
REQUEST_FOR_DELETION,149,6,9868,0,2
REQUEST_FOR_DELETION,150,0,9868,2,0
REQUEST_FOR_DELETION,150,1,9867,3,0
REQUEST_FOR_DELETION,150,2,8276,1593,1
REQUEST_FOR_DELETION,150,3,7087,2312,471
REQUEST_FOR_DELETION,150,4,5724,2955,1191
REQUEST_FOR_DELETION,150,5,4923,2861,2086
REQUEST_FOR_DELETION,150,6,4337,2590,2943
REQUEST_FOR_DELETION,151,0,9868,2,0
REQUEST_FOR_DELETION,151,1,9867,3,0
REQUEST_FOR_DELETION,151,2,8328,1541,1
REQUEST_FOR_DELETION,151,3,7584,1820,466
REQUEST_FOR_DELETION,151,4,6386,2453,1031
REQUEST_FOR_DELETION,151,5,5739,2329,1802
REQUEST_FOR_DELETION,151,6,5302,2069,2499
REQUEST_FOR_DELETION,152,0,9868,2,0
REQUEST_FOR_DELETION,152,1,9867,3,0
REQUEST_FOR_DELETION,152,2,8301,1567,2
REQUEST_FOR_DELETION,152,3,7602,1818,450
REQUEST_FOR_DELETION,152,4,6362,2477,1031
REQUEST_FOR_DELETION,152,5,5698,2399,1773
REQUEST_FOR_DELETION,152,6,5240,2119,2511
REQUEST_FOR_DELETION,153,0,9868,2,0
REQUEST_FOR_DELETION,153,1,9867,2,1
REQUEST_FOR_DELETION,153,2,8329,1539,2
REQUEST_FOR_DELETION,153,3,7540,1909,421
REQUEST_FOR_DELETION,153,4,6388,2509,973
REQUEST_FOR_DELETION,153,5,5717,2438,1715
REQUEST_FOR_DELETION,153,6,5267,2122,2481
REQUEST_FOR_DELETION,154,0,9868,2,0
REQUEST_FOR_DELETION,154,1,9867,3,0
